House Number,Street Name,Community,Zip Code,Unit Type,Unit,Floor Type,Floor,Building Type,Building,DA/PSA,OVALS Address ID,Primary_Term_Address,FAC_ADDR,Working TN Status
125,N COLUMBIA ST,BOGALUSA,70427,,,,,,,110403,0000152080,F 159 MONTGOMERY ST,125 N COLUMBIA ST,
420,N COLUMBIA ST,BOGALUSA,70427,,,,,,,110403,00010JTZBC,R 1003 MISSISSIPPI AV,420 N COLUMBIA ST,
421,ORLEANS ST,BOGALUSA,70427,,,,,,,110403,00001529A0,R 707 MISSISSIPPI AV,421 ORLEANS ST,
425,ORLEANS ST,BOGALUSA,70427,,,,,,,110403,00001522B9,R 424 RICHMOND ST,425 ORLEANS ST,
426,ORLEANS ST,BOGALUSA,70427,,,,,,,110403,0000152AAQ,S 426 ORLEANS ST,426 ORLEANS ST,
427,ORLEANS ST,BOGALUSA,70427,,,,,,,110403,00001524FY,R 726 CAROLINA AV,427 ORLEANS ST,
437-B,ORLEANS ST,BOGALUSA,70427,,,,,,,110403,00001528FG,R 726 CAROLINA AV,437-B ORLEANS ST,
506,ORLEANS ST,BOGALUSA,70427,,,,,,,110403,00001520TZ,R 803 CAROLINA AV,506 ORLEANS ST,
508,ORLEANS ST,BOGALUSA,70427,APT,A,,,,,110403,0001072Q7J,R 803 CAROLINA AV,508 ORLEANS ST APT A,
508,ORLEANS ST,BOGALUSA,70427,,,,,,,110403,000015284G,R 803 CAROLINA AV,508 ORLEANS ST,
508 1/2,ORLEANS ST,BOGALUSA,70427,,,,,,,110403,00001521XP,R 803 CAROLINA AV,508-1/2 ORLEANS ST,
512,ORLEANS ST,BOGALUSA,70427,,,,,,,110403,0000152B65,R 803 CAROLINA AV,512 ORLEANS ST,
518,ORLEANS ST,BOGALUSA,70427,APT,A,,,,,110403,0000152DX2,R 803 CAROLINA AV,518 ORLEANS ST APT A,
518,ORLEANS ST,BOGALUSA,70427,APT,B,,,,,110403,0000152BDG,R 803 CAROLINA AV,518 ORLEANS ST APT B,
518,ORLEANS ST,BOGALUSA,70427,,,,,,,110403,0000152BNO,R 803 CAROLINA AV,518 ORLEANS ST,
522,ORLEANS ST,BOGALUSA,70427,,,,,,,110403,00001520X7,R 803 CAROLINA AV,522 ORLEANS ST,
524,ORLEANS ST,BOGALUSA,70427,,,,,,,110403,00001QCPNO,R 803 CAROLINA AV,524 ORLEANS ST,
100,RICHMOND ST,BOGALUSA,70427,,,,,,,110403,00001521U3,R 166 RICHMOND ST,100 RICHMOND ST,
104,RICHMOND ST,BOGALUSA,70427,,,,,,,110403,00001524LA,F 100 RICHMOND ST,104 RICHMOND ST,
130,RICHMOND ST,BOGALUSA,70427,,,,,,,110403,00001525T4,F 100 RICHMOND ST,130 RICHMOND ST,
132,RICHMOND ST,BOGALUSA,70427,,,,,,,110403,00001527IS,F 132 RICHMOND ST,132 RICHMOND ST,
140,RICHMOND ST,BOGALUSA,70427,,,,,,,110403,0000151Z3Z,F 100 RICHMOND ST,140 RICHMOND ST,
142,RICHMOND ST,BOGALUSA,70427,,,,,,,110403,000015204X,F 100 RICHMOND ST,142 RICHMOND ST,
144,RICHMOND ST,BOGALUSA,70427,,,,,,,110403,0000152CLB,F 100 RICHMOND ST,144 RICHMOND ST,
155,RICHMOND ST,BOGALUSA,70427,,,,,,,110403,0000151YM4,F 159 MONTGOMERY ST,155 RICHMOND ST,
166,RICHMOND ST,BOGALUSA,70427,SUIT,A,,,,,110403,00001521MV,R 166 RICHMOND ST,166 RICHMOND ST SUIT A,
166,RICHMOND ST,BOGALUSA,70427,,,,,,,110403,00001525BJ,R 166 RICHMOND ST,166 RICHMOND ST,Y
168,RICHMOND ST,BOGALUSA,70427,,,,,,,110403,00001527UC,R 166 RICHMOND ST,168 RICHMOND ST,
200,RICHMOND ST,BOGALUSA,70427,RM,WIRE CLOS,FLR,1,,,110403,000015276S,I 200 RICHMOND ST,200 RICHMOND ST RM WIRE CLOS FLR 1,
200,RICHMOND ST,BOGALUSA,70427,,,,,,,110403,0000151YM2,I 200 RICHMOND ST,200 RICHMOND ST,
204,RICHMOND ST,BOGALUSA,70427,,,,,,,110403,00001527W1,I 200 RICHMOND ST,204 RICHMOND ST,
213,RICHMOND ST,BOGALUSA,70427,,,,,,,110403,00001527BR,F 234 RICHMOND ST,213 RICHMOND ST,
214,RICHMOND ST,BOGALUSA,70427,,,,,,,110403,0000152D3Z,F 234 RICHMOND ST,214 RICHMOND ST,
215,RICHMOND ST,BOGALUSA,70427,,,,,,,110403,000015266M,F 234 RICHMOND ST,215 RICHMOND ST,
217,RICHMOND ST,BOGALUSA,70427,,,,,,,110403,00001525NB,F 234 RICHMOND ST,217 RICHMOND ST,
218,RICHMOND ST,BOGALUSA,70427,,,,,,,110403,00001527VI,F 234 RICHMOND ST,218 RICHMOND ST,
219,RICHMOND ST,BOGALUSA,70427,,,,,,,110403,00001527W6,F 234 RICHMOND ST,219 RICHMOND ST,
220,RICHMOND ST,BOGALUSA,70427,,,,,,,110403,0000152CHN,F 234 RICHMOND ST,220 RICHMOND ST,
221,RICHMOND ST,BOGALUSA,70427,,,,,,,110403,0000152968,F 234 RICHMOND ST,221 RICHMOND ST,
222,RICHMOND ST,BOGALUSA,70427,SUIT,A,,,,,110403,0000152C7I,R 222A RICHMOND ST,222 RICHMOND ST SUIT A,
222,RICHMOND ST,BOGALUSA,70427,SUIT,B,,,,,110403,0000152BDO,R 222A RICHMOND ST,222 RICHMOND ST SUIT B,
222,RICHMOND ST,BOGALUSA,70427,UNIT,C,,,,,110403,000015238L,R 222A RICHMOND ST,222 RICHMOND ST UNIT C,
222,RICHMOND ST,BOGALUSA,70427,SUIT,D,,,,,110403,00001527VD,R 222A RICHMOND ST,222 RICHMOND ST SUIT D,
222,RICHMOND ST,BOGALUSA,70427,SUIT,E,,,,,110403,00001528N8,R 222E RICHMOND ST,222 RICHMOND ST SUIT E,
222,RICHMOND ST,BOGALUSA,70427,SUIT,E E,,,,,110403,00001525HH,R 222E RICHMOND ST,222 RICHMOND ST SUIT E E,
222,RICHMOND ST,BOGALUSA,70427,SUIT,F,,,,,110403,00001RCCG9,R 222A RICHMOND ST,222 RICHMOND ST SUIT F,
222,RICHMOND ST,BOGALUSA,70427,,,,,,,110403,00001527VS,R 222A RICHMOND ST,222 RICHMOND ST,
222-E,RICHMOND ST,BOGALUSA,70427,SUIT,E,,,,,110403,000117T08C,R 222E RICHMOND ST,222-E RICHMOND ST SUIT E,
223,RICHMOND ST,BOGALUSA,70427,,,,,,,110403,000015264P,F 234 RICHMOND ST,223 RICHMOND ST,
225,RICHMOND ST,BOGALUSA,70427,,,,,,,110403,0000152E1R,F 234 RICHMOND ST,225 RICHMOND ST,
226,RICHMOND ST,BOGALUSA,70427,,,,,,,110403,00001527N1,F 234 RICHMOND ST,226 RICHMOND ST,
227,RICHMOND ST,BOGALUSA,70427,,,,,,,110403,00001521M0,F 234 RICHMOND ST,227 RICHMOND ST,
228,RICHMOND ST,BOGALUSA,70427,,,,,,,110403,00001528NT,F 228 RICHMOND ST,228 RICHMOND ST,
229,RICHMOND ST,BOGALUSA,70427,,,,,,,110403,00001528FV,F 234 RICHMOND ST,229 RICHMOND ST,
230,RICHMOND ST,BOGALUSA,70427,,,,,,,110403,0000152B6O,R 222A RICHMOND ST,230 RICHMOND ST,
231,RICHMOND ST,BOGALUSA,70427,,,,,,,110403,0000152B8Q,F 234 RICHMOND ST,231 RICHMOND ST,
233,RICHMOND ST,BOGALUSA,70427,,,,,,,110403,0000152BAA,F 234 RICHMOND ST,233 RICHMOND ST,
234,RICHMOND ST,BOGALUSA,70427,APT,A,,,,,110403,0000152CU1,F 234 RICHMOND ST,234 RICHMOND ST APT A,
234,RICHMOND ST,BOGALUSA,70427,SUIT,B,,,,,110403,0000152B67,F 234 RICHMOND ST,234 RICHMOND ST SUIT B,
234,RICHMOND ST,BOGALUSA,70427,,,,,,,110403,000015284L,F 234 RICHMOND ST,234 RICHMOND ST,
235,RICHMOND ST,BOGALUSA,70427,,,,,,,110403,0000152CGQ,F 234 RICHMOND ST,235 RICHMOND ST,
236,RICHMOND ST,BOGALUSA,70427,,,,,,,110403,0000152AZM,F 234 RICHMOND ST,236 RICHMOND ST,
237,RICHMOND ST,BOGALUSA,70427,,,,,,,110403,0000152202,F 234 RICHMOND ST,237 RICHMOND ST,
238,RICHMOND ST,BOGALUSA,70427,,,,,,,110403,00001522RB,F 234 RICHMOND ST,238 RICHMOND ST,
239,RICHMOND ST,BOGALUSA,70427,,,,,,,110403,00001525L5,F 234 RICHMOND ST,239 RICHMOND ST,
240,RICHMOND ST,BOGALUSA,70427,APT,A,,,,,110403,0000152DZW,F 240 RICHMOND ST,240 RICHMOND ST APT A,
240,RICHMOND ST,BOGALUSA,70427,APT,B,,,,,110403,00001529JV,F 240 RICHMOND ST,240 RICHMOND ST APT B,
240,RICHMOND ST,BOGALUSA,70427,APT,C,,,,,110403,00001527V4,F 240 RICHMOND ST,240 RICHMOND ST APT C,
241,RICHMOND ST,BOGALUSA,70427,,,,,,,110403,0000152BIM,F 240 RICHMOND ST,241 RICHMOND ST,
242,RICHMOND ST,BOGALUSA,70427,,,,,,,110403,0000152C3L,F 240 RICHMOND ST,242 RICHMOND ST,
243,RICHMOND ST,BOGALUSA,70427,,,,,,,110403,000015257A,F 240 RICHMOND ST,243 RICHMOND ST,
244,RICHMOND ST,BOGALUSA,70427,,,,,,,110403,0000152BNS,F 240 RICHMOND ST,244 RICHMOND ST,
245,RICHMOND ST,BOGALUSA,70427,,,,,,,110403,0000152BNY,F 240 RICHMOND ST,245 RICHMOND ST,
246,RICHMOND ST,BOGALUSA,70427,,,,,,,110403,000015257C,F 240 RICHMOND ST,246 RICHMOND ST,
247,RICHMOND ST,BOGALUSA,70427,,,,,,,110403,00001523QV,S 621 GEORGIA AV,247 RICHMOND ST,
248,RICHMOND ST,BOGALUSA,70427,,,,,,,110403,000015234G,F 240 RICHMOND ST,248 RICHMOND ST,
300,RICHMOND ST,BOGALUSA,70427,,,,,,,110403,000015257E,R 314 RICHMOND ST,300 RICHMOND ST,
302,RICHMOND ST,BOGALUSA,70427,,,,,,,110403,00001520JB,R 314 RICHMOND ST,302 RICHMOND ST,
312,RICHMOND ST,BOGALUSA,70427,,,,,,,110403,00001523OA,R 314 RICHMOND ST,312 RICHMOND ST,
313,RICHMOND ST,BOGALUSA,70427,,,,,,,110403,0000151ZY5,R 612 MISSISSIPPI AV,313 RICHMOND ST,
318,RICHMOND ST,BOGALUSA,70427,,,,,,,110403,00001526TQ,R 314 RICHMOND ST,318 RICHMOND ST,
321,RICHMOND ST,BOGALUSA,70427,,,,,,,110403,00001520R0,R 612 MISSISSIPPI AV,321 RICHMOND ST,
324,RICHMOND ST,BOGALUSA,70427,,,,,,,110403,000015250A,R 706 MISSISSIPPI AV,324 RICHMOND ST,
326,RICHMOND ST,BOGALUSA,70427,,,,,,,110403,0000152CHO,R 706 MISSISSIPPI AV,326 RICHMOND ST,
327,RICHMOND ST,BOGALUSA,70427,,,,,,,110403,0000151Z3P,R 612 MISSISSIPPI AV,327 RICHMOND ST,
328,RICHMOND ST,BOGALUSA,70427,APT,B,,,,,110403,00001524LB,R 706 MISSISSIPPI AV,328 RICHMOND ST APT B,
328,RICHMOND ST,BOGALUSA,70427,,,,,,,110403,00001527PQ,R 706 MISSISSIPPI AV,328 RICHMOND ST,
329,RICHMOND ST,BOGALUSA,70427,,,,,,,110403,0000152BJN,R 335 RICHMOND ST,329 RICHMOND ST,
330,RICHMOND ST,BOGALUSA,70427,APT,B,,,,,110403,0000152CRE,R 314 RICHMOND ST,330 RICHMOND ST APT B,
331,RICHMOND ST,BOGALUSA,70427,,,,,,,110403,0000152DFK,R 612 MISSISSIPPI AV,331 RICHMOND ST,
333,RICHMOND ST,BOGALUSA,70427,,,,,,,110403,0000152BYC,R 612 MISSISSIPPI AV,333 RICHMOND ST,
335,RICHMOND ST,BOGALUSA,70427,,,,,,,110403,000015233U,R 335 RICHMOND ST,335 RICHMOND ST,
409,RICHMOND ST,BOGALUSA,70427,,,,,,,110403,00001520N7,F 335 MONTGOMERY ST,409 RICHMOND ST,
420,RICHMOND ST,BOGALUSA,70427,APT,A,,,,,110403,000015274S,R 707 MISSISSIPPI AV,420 RICHMOND ST APT A,
420,RICHMOND ST,BOGALUSA,70427,APT,B,,,,,110403,00001525Z8,R 707 MISSISSIPPI AV,420 RICHMOND ST APT B,
420,RICHMOND ST,BOGALUSA,70427,,,,,,,110403,00001520DK,R 424 RICHMOND ST,420 RICHMOND ST,
424,RICHMOND ST,BOGALUSA,70427,APT,REAR,,,,,110403,000015257F,R 424 RICHMOND ST,424 RICHMOND ST APT REAR,
424,RICHMOND ST,BOGALUSA,70427,,,,,,,110403,0000152CSI,R 424 RICHMOND ST,424 RICHMOND ST,
430,RICHMOND ST,BOGALUSA,70427,APT,A,,,,,110403,000015256G,R 436 RICHMOND ST,430 RICHMOND ST APT A,
430,RICHMOND ST,BOGALUSA,70427,APT,B,,,,,110403,00001526AT,R 436 RICHMOND ST,430 RICHMOND ST APT B,
431,RICHMOND ST,BOGALUSA,70427,RM,TELCO,FLR,1,,,110403,00001523TE,I 431 RICHMOND ST,431 RICHMOND ST RM TELCO FLR 1,
431,RICHMOND ST,BOGALUSA,70427,,,,,,,110403,00001521N8,I 431 RICHMOND ST,431 RICHMOND ST,
606,RICHMOND ST,BOGALUSA,70427,,,,,,,110403,00001523TK,I 200 RICHMOND ST,606 RICHMOND ST,
420,ST AUGUSTINE ST,BOGALUSA,70427,,,,,,,110403,0000152A5H,R 910 CAROLINA AV,420 ST AUGUSTINE ST,
429,ST AUGUSTINE ST,BOGALUSA,70427,,,,,,,110403,0000152D3V,R 826 CAROLINA AV,429 ST AUGUSTINE ST,
520,ST AUGUSTINE ST,BOGALUSA,70427,,,,,,,110403,0000151XMX,F 520 ST AUGUSTINE ST,520 ST AUGUSTINE ST,
521,ST AUGUSTINE ST,BOGALUSA,70427,,,,,,,110403,0000151YD4,F 910 MISSISSIPPI AV,521 ST AUGUSTINE ST,Y
525,ST AUGUSTINE ST,BOGALUSA,70427,,,,,,,110403,0000151YSH,R 821 CAROLINA AV,525 ST AUGUSTINE ST,
902,VIRGINIA AV,BOGALUSA,70427,,,,,,,110403,000015297K,S 902 VIRGINIA AV,902 VIRGINIA AV,
908,VIRGINIA AV,BOGALUSA,70427,,,,,,,110403,0000152812,F 520 ST AUGUSTINE ST,908 VIRGINIA AV,
912,VIRGINIA AV,BOGALUSA,70427,,,,,,,110403,000015255U,F 520 ST AUGUSTINE ST,912 VIRGINIA AV,
930,VIRGINIA AV,BOGALUSA,70427,,,,,,,110403,0000152732,F 520 ST AUGUSTINE ST,930 VIRGINIA AV,
